arm,canonical_name,alias_group_members,numel,l2_ref,l2_final,delta_ref_final,rho,is_latent_q
ssra,layers.12.ffn.fc2.bias,,640,0.3408044917428363,1.6736019716296682,1.7381219319531576,5.100055821050349,False
ssra,layers.13.level_emb,,10240,1.7814109607422954,12.572547384207189,12.009539992190556,6.741588693934108,False
ssra,layers.13.ln1.weight,,640,25.189633528222014,17.96137351837824,7.610551277403369,0.30213028978276496,False
ssra,layers.13.ln1.bias,,640,0.182994282172521,1.3934921816817007,1.3497416467507666,7.375867872627159,False
ssra,layers.13.ln2.weight,,640,25.641703182020635,25.54843071266085,1.1304988496473847,0.044088290142913135,False
ssra,layers.13.ln2.bias,,640,0.5201994786567946,2.425854716176294,2.0957871384623763,4.0288143768884614,False
ssra,layers.13.ln_node.weight,,640,24.877194591271486,14.744168562472847,11.171221266129326,0.4490547045063074,False
ssra,layers.13.ln_node.bias,,640,0.3311454124397706,1.11342708336756,1.1022232365052742,3.3285173071988394,False
ssra,layers.13.attn.w_q.weight,layers.13.attn.w_q.weight;layers.13.pool.attn.w_q.weight;layers.13.readout_attn.w_q.weight,409600,16.483752528394263,39.501681030251305,38.66803018516823,2.345826905527743,False
ssra,layers.13.attn.w_k.weight,layers.13.attn.w_k.weight;layers.13.pool.attn.w_k.weight;layers.13.readout_attn.w_k.weight,409600,16.327886966668952,39.13467140272408,38.26102333828467,2.3432930063999757,False
ssra,layers.13.attn.w_v.weight,layers.13.attn.w_v.weight;layers.13.pool.attn.w_v.weight;layers.13.readout_attn.w_v.weight,409600,15.641461788759724,48.357187527198704,46.21467866589023,2.954626574550791,False
ssra,layers.13.attn.w_o.weight,layers.13.attn.w_o.weight;layers.13.pool.attn.w_o.weight;layers.13.readout_attn.w_o.weight,409600,15.797799069284665,47.131622172835925,45.317133997224275,2.868572628280445,False
ssra,layers.13.pool.latent_q,,10240,2.465558894575909,4.731127971062627,3.7799609235704286,1.5331051032226932,True
ssra,layers.13.pool.ln_pool.weight,,640,24.611354837594245,6.491301734743124,18.393087601760822,0.7473415308963439,False
ssra,layers.13.pool.ln_pool.bias,,640,0.323968648036173,0.25292654266156933,0.4244878309408589,1.3102744154843724,False
ssra,layers.13.ffn.fc1.weight,,1638400,33.67011774846269,105.98849215466838,97.84843065719947,2.906091133633385,False
ssra,layers.13.ffn.fc1.bias,,2560,1.3174055497798258,2.6237081308573647,1.891013036432813,1.4354069153184095,False
ssra,layers.13.ffn.fc2.weight,,1638400,20.60654334066703,110.90403182182374,108.3334922888997,5.257237494806005,False
ssra,layers.13.ffn.fc2.bias,,640,0.3377322903047159,1.9025684379826517,1.9540015384237084,5.785652111205382,False
ssra,layers.14.level_emb,,10240,2.038280754921964,13.012571586628674,12.132862061364795,5.952497972650144,False
ssra,layers.14.ln1.weight,,640,25.337887044346157,17.448472531770168,8.20155360948064,0.32368735384787023,False
ssra,layers.14.ln1.bias,,640,0.23598418720985614,1.367370459911953,1.3764610518805518,5.832852904913039,False
ssra,layers.14.ln2.weight,,640,25.44025940808218,21.958132756603625,3.6561643402044615,0.14371568628906847,False
ssra,layers.14.ln2.bias,,640,0.36939673762413283,2.0915693715393195,1.8462235665141962,4.997942262264261,False
ssra,layers.14.ln_node.weight,,640,24.69596565275068,13.260683317553172,12.266081388972859,0.49668361065308825,False
ssra,layers.14.ln_node.bias,,640,0.5945960779518954,5.032455931062095,4.8411237568026655,8.14186964279695,False
ssra,layers.14.attn.w_q.weight,layers.14.attn.w_q.weight;layers.14.pool.attn.w_q.weight;layers.14.readout_attn.w_q.weight,409600,16.66549703322531,41.337452669379374,40.20520583870069,2.4124816534751554,False
ssra,layers.14.attn.w_k.weight,layers.14.attn.w_k.weight;layers.14.pool.attn.w_k.weight;layers.14.readout_attn.w_k.weight,409600,16.436633384406992,41.352230213004816,40.16678235154955,2.4437353691696218,False
ssra,layers.14.attn.w_v.weight,layers.14.attn.w_v.weight;layers.14.pool.attn.w_v.weight;layers.14.readout_attn.w_v.weight,409600,15.719482611957927,52.07244463827459,49.32100892991137,3.1375720274910646,False
